country_iso3,country_name,year,gdp_growth,inflation,unemployment,lending_rate,trade_opennes,govt_debt,gdp_per_capita_growth
CIV,Cote d'Ivoire,2004,3.18503822575397,1.45798835600741,5.915,,58.1182963035946,,0.712925866714116
CIV,Cote d'Ivoire,2005,0.996065564854788,3.88583039886481,6.023,7.04916666666667,62.8209360402806,0.165122856652972,-1.38664840401142
CIV,Cote d'Ivoire,2006,2.81557859252327,2.46719148596914,6.017,4.73666666666667,63.690377061452,1.89621807045563,0.421959618326611
CIV,Cote d'Ivoire,2007,1.10142976793477,1.89200629349597,6.284,4.75166666666667,61.4309423484426,-0.484088679670274,-1.22415870474471
CIV,Cote d'Ivoire,2008,4.7826659787672,6.30852769152578,6.382,4.98416666666667,61.9406212969499,1.33044255664335,2.42600024388695
CIV,Cote d'Ivoire,2009,3.60332156667053,1.01950457731137,6.573,4.9775,66.6729037469185,4.79271756698353,1.32618518113594
CIV,Cote d'Ivoire,2010,6.84804939907013,1.22645612135479,6.607,5.11333333333333,67.472940081257,1.33095270108223,4.5193074547668
CIV,Cote d'Ivoire,2011,-5.37044724000579,4.9124339505245,7.144,5.25591666666667,64.7159030611345,7.26612761772171,-7.40424970030114
CIV,Cote d'Ivoire,2012,7.62041176451649,1.30451119915606,7.223,5.03916666666667,70.3010893191249,-0.882958574823462,5.39583595248281
CIV,Cote d'Ivoire,2013,10.7602131311256,2.58117037252935,4.255,5.2875,58.3526792527234,-1.48012277771383,8.5732243032672
CIV,Cote d'Ivoire,2014,9.37199994240375,0.448682076766141,3.274,5.33833333333333,53.6804175610344,1.04562413672806,6.75169825092141
CIV,Cote d'Ivoire,2015,7.19494942728191,1.25149954781467,2.573,5.15416666666667,52.7153604615931,-0.439534823506041,4.14232947521536
CIV,Cote d'Ivoire,2016,7.17275963956332,0.723178457513308,1.896,5.295,47.5663138935656,-0.855798630849982,4.10858359182184
CIV,Cote d'Ivoire,2017,7.41076242592504,0.685881065304603,3.272,,48.6596050387177,-1.99780015304641,4.42161228468103
CIV,Cote d'Ivoire,2018,4.84314605889178,0.401297817263547,2.852,,46.040028237159,-3.90363086723186,2.05334874793748
CIV,Cote d'Ivoire,2019,6.72137167584978,0.79085551205366,2.401,,44.6604105830795,-2.23379059024848,3.96244737490909
CIV,Cote d'Ivoire,2020,0.699728593494228,2.41252617189052,2.588,,41.9426318190526,-3.13243536755175,-1.81621061689408
CIV,Cote d'Ivoire,2021,7.06332910205232,4.15919657911797,2.623,,45.1140327762435,-3.94825311453383,4.44709198559022
CIV,Cote d'Ivoire,2022,6.39988362720531,5.23352856100842,2.31,,52.8663910413483,-7.60520680486661,3.75602084648943
CIV,Cote d'Ivoire,2023,6.60000045223954,4.36972254867474,2.263,,48.8170039103332,-8.05003680066955,3.96403768538988
COL,Colombia,1995,5.20243759278655,20.8917930194849,8.72,42.0760085324233,35.4972303177666,-4.8816442586875,3.21251345205344
COL,Colombia,1996,2.05585471287195,20.7975755127401,11.81,41.361895904437,36.0441071863282,-4.77689886981533,0.213941191632387
COL,Colombia,1997,3.43029367788374,18.4700217119089,12.14,33.7102201365188,35.5970680886793,-5.39146862906034,1.59578906492865
COL,Colombia,1998,0.569784088434517,18.6769799276671,15.0,41.6048583617748,35.9089230535138,-4.93441634428213,-1.21587529995685
COL,Colombia,1999,-4.20401524244947,10.873687085747,20.06,29.4258003412969,36.1492793141794,0.778526882820605,-5.85488076514964
COL,Colombia,2000,2.92486148176778,9.22534818585365,20.52,18.7866666666666,32.6670854693067,0.846461525527854,1.25270223212341
COL,Colombia,2001,1.67789830787579,7.96556090304834,15.04,20.72,33.9011117949445,-1.05937674050926,0.0920725777672828
COL,Colombia,2002,2.50398046659659,6.35150728778872,14.481,16.3267983308287,32.9826392144234,-1.31623163816019,0.939608606713477
COL,Colombia,2003,3.91827190322513,7.1297886294186,13.221,15.1871011450879,36.51618351723,-0.963598625978888,2.36282939630979
COL,Colombia,2004,5.33302206759905,5.90402005546502,13.717,15.0830567168883,35.8634269337995,-0.66148309595793,3.79715867736165
COL,Colombia,2005,4.82876110773741,5.05101962689695,11.062,14.5608333333333,37.422697494955,-1.33773107053945,3.37111077766936
COL,Colombia,2006,6.71686869844402,4.29342363628926,11.088,12.893913084832,39.6413559606293,-1.8486662357596,5.31174394421016
COL,Colombia,2007,6.73819469090975,5.54438485815155,11.204,15.3818501011015,37.0988970982903,-2.9819266093631,5.39446786231066
COL,Colombia,2008,3.28344618616541,6.9968849555451,11.273,17.1756231436696,39.1676494164355,-2.67924104556952,2.04799051810861
COL,Colombia,2009,1.13964864548062,4.20251661216481,12.066,13.0080746033841,35.1561285074585,-1.90692601755576,-0.0317051022677077
COL,Colombia,2010,4.49465897070922,2.27200227892008,11.153,9.38148993683401,34.2646031687681,-2.99583091222973,3.31434936742798
COL,Colombia,2011,6.94789198173555,3.4150334477625,10.288,11.2199184470583,39.4704235545367,-2.90611447190462,5.80823503363762
COL,Colombia,2012,3.91263576716115,3.16930188840055,9.959,12.5850402049247,38.835151018669,-3.14008013112592,2.87569627540904
COL,Colombia,2013,5.13399351995672,2.01699224310383,9.246,10.9855861710036,37.9866487978457,-3.23615067105019,4.14129387844136
COL,Colombia,2014,4.49903000110972,2.89883787761737,8.799,10.8673350376127,37.4874656411103,-5.19843119341789,3.5703066542077
COL,Colombia,2015,2.95590137527523,4.98983115849529,8.572,11.4499872575296,38.3607641184453,-6.37230442230879,2.06923227113727
COL,Colombia,2016,2.08738250162794,7.51346024627674,8.922,14.6454318106769,36.202652984202,-4.45195067751588,1.08114925712198
COL,Colombia,2017,1.35936086788746,4.3143132569501,9.086,13.6858303184817,35.2829149424588,-3.18224191114871,-0.101221554133033
COL,Colombia,2018,2.56432428277704,3.24056932930569,9.36,12.1148777449182,36.5347527968973,-4.20138344687969,0.695264947238812
COL,Colombia,2019,3.18685539245533,3.52301932741446,10.28,11.7690653821826,37.558533980839,-4.58427517266059,1.36014067984289
COL,Colombia,2020,-7.18591413760859,2.52663500084706,15.983,9.85052425129014,34.0555709680101,-3.42772945914236,-8.50949477621059
COL,Colombia,2021,10.8011981904878,3.49505757399448,13.898,9.33784840910009,40.0591463936128,-5.6351694946032,9.5929782838861
COL,Colombia,2022,7.32827729427979,10.1772313546166,10.541,15.8075088706303,48.2826551123359,-6.04054199360168,6.18779953705864
COL,Colombia,2023,0.712380031974334,11.7359044948689,9.591,21.0306368304862,40.3881324933957,-2.2713986641114,-0.410230298426796
CRI,Costa Rica,1995,4.15395304333353,23.1864981102567,5.18,36.695,79.7743745489399,-3.09313887300943,1.67753988339345
CRI,Costa Rica,1996,1.35045949139338,17.5114524814591,6.16,26.2741666666666,84.0571640061047,-2.25775317412388,-0.997395703484344
CRI,Costa Rica,1997,5.4761657765486,13.2480440791191,5.68,22.4766666666666,87.6131980978704,-3.81205832280929,3.11977762053399
CRI,Costa Rica,1998,7.15530857859194,11.6592997742233,5.33,22.4733333333333,92.0380212366186,-3.80546813822407,4.85724857204252
CRI,Costa Rica,1999,4.21481117123987,10.0452817292494,5.9,25.737,87.5386137677373,-4.6752374776359,2.0759808874472
CRI,Costa Rica,2000,3.86871808953644,10.9615496593622,5.08,24.8891666666666,86.5249235130705,-4.55955827354411,1.87355738973982
CRI,Costa Rica,2001,3.49116989434005,11.2556157091171,6.051,23.8327694441666,80.852758718109,-3.21895001481533,1.65293176701229
CRI,Costa Rica,2002,3.41687639041064,9.16752048509118,6.396,26.4166666666666,80.4139443360039,-5.18779567292921,1.72295991851902
CRI,Costa Rica,2003,4.31717986636224,9.44758091616983,6.654,25.5833333333333,83.3277075355642,-5.20903348558069,2.72728694399899
CRI,Costa Rica,2004,4.42459959654504,12.3148150178852,6.445,23.4255555555555,85.2564771965872,-3.6271827494939,2.90067518188641
CRI,Costa Rica,2005,3.97666636818026,13.7982949108987,6.749,24.6558333333333,89.2226638923224,-4.29151439430037,2.48427897192691
CRI,Costa Rica,2006,7.3266954325067,11.4705968149052,5.926,22.1883333333333,89.8145546136931,-4.13248459059871,5.83402547469416
CRI,Costa Rica,2007,8.21513198348715,9.35724456417157,4.557,12.7983333333333,86.4565958439349,-5.57495108003314,6.75979498090572
CRI,Costa Rica,2008,4.73817487754022,13.4244635507283,4.934,15.8275,86.4015127113254,-8.37792572859127,3.32734114862421
CRI,Costa Rica,2009,-0.873455942787785,7.84270167700653,7.824,19.7233333333333,69.7593177251535,-1.82328161880324,-2.18936686159658
CRI,Costa Rica,2010,5.36034352634111,5.66275708420021,7.171,17.0908333333333,67.512089684107,-3.2233638744529,4.06134325895124
CRI,Costa Rica,2011,4.40315923970431,4.87799830970702,9.518,16.1458333333333,68.6391465074016,-5.29681753650104,3.18309278796906
CRI,Costa Rica,2012,4.88259241025739,4.49545314354605,9.11,18.2125,67.0485392950976,-5.10481785769544,3.66596860469166
CRI,Costa Rica,2013,2.49476611209954,5.23133614174428,8.218,15.1883333333333,64.0664105879442,-4.77170630967613,1.36003489549176
CRI,Costa Rica,2014,3.54210987765977,4.51920098516953,8.499,14.9030555555555,65.1912420532368,-4.7160048123098,2.43499498820891
CRI,Costa Rica,2015,3.65208096802883,0.801982005099623,8.415,14.2333333333333,60.753561939521,-3.40396456306334,2.55664330007954
CRI,Costa Rica,2016,4.20432325175899,-0.0174788505908217,8.085,11.6386111111111,62.1784781768295,-2.13651622902175,3.1560705780562
CRI,Costa Rica,2017,4.1576989627609,1.62590692991731,7.729,11.3651388888888,65.0719537438815,-3.61676636348474,3.17871970343413
CRI,Costa Rica,2018,2.6159044043379,2.2211146152658,9.01,11.1232908801993,66.945342016636,-2.99153112578977,1.69193410358987
CRI,Costa Rica,2019,2.41751181762513,2.09604635327807,10.807,8.74614960993387,65.7605300176622,-1.19007304662516,1.56255641347028
CRI,Costa Rica,2020,-4.27335432161462,0.724911478131375,16.432,6.63808237583333,60.1398862509533,-1.0451399398849,-4.93444227198336
CRI,Costa Rica,2021,7.93576224743147,1.72647755109241,15.139,5.51221232,70.7816423027085,-3.17593347841434,7.38823226408623
CRI,Costa Rica,2022,4.55149177958398,8.27477490232654,11.325,7.36085073166666,82.2275325353143,-2.67298688627978,4.10345495842361
CRI,Costa Rica,2023,5.11192183224598,0.525193508693455,8.325,9.09653675666666,72.4719990801769,-1.28084182653068,4.6227538695518
CZE,Czechia,1995,6.22140598863832,8.99052361478448,4.082,12.7991666666666,82.9009990725253,-2.26757320329168,6.28655461872729
CZE,Czechia,1996,4.16858426915319,8.75877472878111,3.852,12.5441666666666,80.59955795966,-6.08746771318312,4.28988759442122
CZE,Czechia,1997,-0.595838414214853,8.59615666715564,4.674,13.2041666666666,84.1532306677233,-5.79107713467812,-0.48866001797569
CZE,Czechia,1998,-0.393150193750415,10.6983655274888,6.455,12.8071666666666,83.9386523207327,-1.94722596154938,-0.298733210762791
CZE,Czechia,1999,1.37836060943835,2.13544844417329,8.702,8.68416666666666,85.4571236396114,-2.23483455253069,1.4819978336992
CZE,Czechia,2000,4.010669619984,3.77538829151729,8.764,7.16225,97.4983956327874,-4.3260595580812,4.3027395227283
CZE,Czechia,2001,2.9172195289956,4.66267556988257,8.128,7.19641666666666,98.5368737300189,-4.80305110479948,3.30462712952885
CZE,Czechia,2002,1.51345949139996,1.90298097019026,7.28,6.72416666666666,90.8792715456582,-5.16274750389644,1.7094695893478
CZE,Czechia,2003,3.300836832613,0.118739205526814,7.777,5.94916666666666,94.6468600665608,-5.76037419921863,3.33040637361914
CZE,Czechia,2004,4.73633969683438,2.76010781671153,8.298,6.0275,113.173975970415,-3.70977039606132,4.70446820099657
CZE,Czechia,2005,6.37502886086791,1.85709789109228,7.927,5.77666666666666,121.191287316105,-2.0469317715426,6.22798628216121
CZE,Czechia,2006,6.62317299177447,2.53399258343633,7.141,5.59366602166666,127.051015055016,-2.55771892805224,6.33483268224242
CZE,Czechia,2007,5.48882595164517,2.8531243721117,5.316,5.78837958370078,129.876739504889,-4.70721210136984,4.87504670244317
CZE,Czechia,2008,2.61226807205139,6.3586638015237,4.392,6.25170833333333,123.904809929948,-1.86377838067906,1.76470872925512
CZE,Czechia,2009,-4.79832416684926,1.01937735329229,6.662,5.98995833333333,113.049254784875,-2.35286468331655,-5.33917399896316
CZE,Czechia,2010,2.71466509907701,1.47272727272728,7.281,5.88783333333333,126.756480116798,-3.48120039690542,2.41582948883936
CZE,Czechia,2011,1.77238085338473,1.9172191363555,6.712,5.71783333333333,136.750855542438,-2.1691537824734,1.56218619113156
CZE,Czechia,2012,-0.770668190622743,3.28762306610411,6.979,5.40672323724727,145.480195396935,-1.501449440317,-0.909418387644408
CZE,Czechia,2013,-0.0418124160447491,1.4382978723404,6.953,4.96989301373891,145.502230624961,-0.519137991701544,-0.0749629946207335
CZE,Czechia,2014,2.24521219862635,0.343988589646793,6.108,4.64490546444,156.415122826886,0.217020094001342,2.13762755318902
CZE,Czechia,2015,4.95875848915604,0.309364548494975,5.048,4.28253332923937,154.018400997633,0.446971205922034,4.75262406436026
CZE,Czechia,2016,2.58087013921376,0.683504209385702,3.952,3.9072462757748,148.547004664435,1.74734921729713,2.3840542545404
CZE,Czechia,2017,5.17356529967881,2.4505339846014,2.893,3.58974364323778,147.750834854762,1.35301705500193,4.8945501951199
CZE,Czechia,2018,2.83030588267866,2.14949494949492,2.246,3.5416158774108,145.141717890789,0.451859774047593,2.48698770067625
CZE,Czechia,2019,3.56577658128261,2.84787595918041,2.015,3.68603218349691,138.154609993871,0.356195094422181,3.15874802851988
CZE,Czechia,2020,-5.30487955463876,3.1612952849781,2.55,3.34430704292427,128.780430305965,1.7852008079583,-5.53491969820153
CZE,Czechia,2021,4.02901832055149,3.83984491500146,2.803,3.20212533339961,137.378116302868,-2.04624111898244,5.93106968937249
CZE,Czechia,2022,2.8471706583814,15.100165146837,2.224,4.22500917823384,144.011494109397,-4.52048439437013,1.24409473190281
CZE,Czechia,2023,0.0475803308973752,10.6612601372427,2.579,4.68277500627328,131.892598295876,-0.125406557037842,-1.71985869478267
DEU,Germany,1995,1.50499384201356,1.70616041317076,8.158,,42.6061486475818,-1.06756701779392,1.20710412450657
DEU,Germany,1996,1.0378755674358,1.44972701963238,8.822,,43.903586095325,-0.492213210288898,0.745819197608739
DEU,Germany,1997,1.85432238398302,1.93937198922729,9.861,,48.380321068738,-0.355877126875177,1.70540495204754
DEU,Germany,1998,2.09561231172233,0.911183535014403,9.787,,50.1554657792327,-0.474729135736975,2.08015247927638
DEU,Germany,1999,2.12957016297766,0.585433064230783,8.854,,51.519227436406,-1.16769718086738,2.06358047476192
DEU,Germany,2000,2.8765231247659,1.44026838719741,7.917,,59.1955992975405,-1.5131310276989,2.73729010710275
DEU,Germany,2001,1.63614170690956,1.98385731334471,7.773,,59.5592863682118,-0.17042466008937,1.46530767364665
DEU,Germany,2002,-0.228255715793637,1.42080615551526,8.482,,58.3325687248129,1.98424702046954,-0.395859338643859
DEU,Germany,2003,-0.529801394291297,1.03422218628562,9.779,,58.9145442942507,1.53250948753762,-0.584856140854797
DEU,Germany,2004,1.16208684507278,1.66573696655991,10.727,,62.9064909465164,4.53374240243277,1.18405124273107
DEU,Germany,2005,0.885485292551564,1.54691114751328,11.193,,66.9531024934321,4.64324145764122,0.942782582208039
DEU,Germany,2006,3.86668241523209,1.57742642840563,10.277,,72.7591934646234,5.83661726884204,3.98390753495501
DEU,Germany,2007,2.8891174138025,2.2983440070095,8.732,,74.8838416816798,6.70574096490579,3.0267913002332
DEU,Germany,2008,0.887902330743628,2.62837981637219,7.508,,76.1131665945746,5.57767610595061,1.07991595041742
DEU,Germany,2009,-5.54455451920674,0.312739007368446,7.88,,66.1391275757126,5.87627948005071,-5.30491661723096
DEU,Germany,2010,4.13463778522758,1.1038103778926,7.043,,73.8852351200263,5.77277636027696,4.29429269623485
DEU,Germany,2011,3.75796884489337,2.07517283735874,5.967,,78.433002901442,6.26091712383114,5.69928311502757
DEU,Germany,2012,0.463512036709204,2.00848884782956,5.372,,79.3316495670315,7.19554460437767,0.275091009850499
DEU,Germany,2013,0.396995583779145,1.50472330251876,5.316,,77.5860288576931,6.72910853583547,0.12338547838786
DEU,Germany,2014,2.18018602168017,0.906794000434245,4.979,,76.8483516336234,7.19417703303447,1.75510660613023
DEU,Germany,2015,1.66300602334775,0.514426137125456,4.612,,77.7565815686922,8.09671429040111,0.786705244581157
DEU,Germany,2016,2.22222216259371,0.491747008445174,4.104,,76.0059902166055,8.9023603683727,1.40038690062336
DEU,Germany,2017,2.797906720551,1.50949485109628,3.781,,77.4548394742448,8.07873526112888,2.4144426920242
DEU,Germany,2018,1.13569604599849,1.73216879766941,3.384,,79.1252260463654,8.43761219902204,0.832212527052548
DEU,Germany,2019,0.977734697038784,1.44565976888253,3.163,,79.0732427175683,7.87471222403171,0.750266426253219
DEU,Germany,2020,-4.13191443239947,0.144877925813981,3.881,,72.9335327120137,6.34782686016016,-4.21020011825779
DEU,Germany,2021,3.90999994204108,3.06666666666673,3.594,,79.9195348609851,6.9200696637534,3.86602720371127
DEU,Germany,2022,1.8092581243061,6.87257438551096,3.137,,88.7857542130501,3.85045627175846,1.83161439976671
DEU,Germany,2023,-0.869647578573321,5.94643667725823,3.071,,81.9625483787634,5.51222510245724,-0.999929288913975
EGY,"Egypt, Arab Rep.",1995,4.64245877240639,15.7422305021595,11.04,16.4708333333333,50.2450980392157,-0.422212745098039,2.46357101461021
EGY,"Egypt, Arab Rep.",1996,4.98873056512208,7.18710369719992,9.0,15.5833333333333,46.9485614646905,-0.283898866608544,2.83434543777562
EGY,"Egypt, Arab Rep.",1997,5.49235474302942,4.62560578826438,8.37,13.7916666666666,43.7382474614517,-0.905827378713802,3.32846450125051
EGY,"Egypt, Arab Rep.",1998,5.575497460986,3.87257546427489,8.03,13.0166666666666,41.9276270006959,-3.02491579679889,3.29389108583953
EGY,"Egypt, Arab Rep.",1999,6.05343878467555,3.07949912638332,7.95,12.965,38.3615084525358,-1.80221287386216,3.71403670912393
EGY,"Egypt, Arab Rep.",2000,6.37000382991766,2.68380535348546,8.98,13.2158333333333,39.0179359012055,-0.972570273448986,4.09609057659976
EGY,"Egypt, Arab Rep.",2001,3.53525197391507,2.26975720475955,9.26,13.2916666666666,39.8104265402844,-0.401718427655422,1.35955211640928
EGY,"Egypt, Arab Rep.",2002,2.39020402573726,2.73723855000334,10.01,13.7916666666666,40.9870678279229,0.730979150171549,0.258696268364815
EGY,"Egypt, Arab Rep.",2003,3.19345473739745,4.50777636319303,10.91,13.5333333333333,46.1796407185629,4.66231377245509,1.05358246778609
EGY,"Egypt, Arab Rep.",2004,4.0920716112534,11.2706193320519,10.32,13.375,57.8199052132701,4.97788419534309,1.96524683873078
EGY,"Egypt, Arab Rep.",2005,4.47174447174434,4.86939696871988,11.049,13.1416666666666,62.9526462395543,2.34529559888579,2.38032461797421
EGY,"Egypt, Arab Rep.",2006,6.84383819379117,7.64452644526434,10.49,12.6,61.5185365063947,2.45322162862231,4.77751297935043
EGY,"Egypt, Arab Rep.",2007,7.08782742681038,9.31896905799229,8.8,12.5083333333333,65.077873254565,0.315552631578947,5.0854672784842
EGY,"Egypt, Arab Rep.",2008,7.15628356605819,18.3168316831684,8.517,12.325,71.6806253489671,-0.868821887213847,5.17381069878276
EGY,"Egypt, Arab Rep.",2009,4.67359979952391,11.7634954386443,9.087,11.975,56.5534446363462,-1.7707391095759,2.7155259206418
EGY,"Egypt, Arab Rep.",2010,5.1472348575531,11.2651882653185,8.757,11.0083333333333,47.9363500745898,-2.05668307641306,3.14977851168294
EGY,"Egypt, Arab Rep.",2011,1.7645719489982,10.0649259874818,11.849,11.0333333333333,45.2556341623514,-2.32378812632193,-0.354646267702748
EGY,"Egypt, Arab Rep.",2012,2.22619979863525,7.11172943343082,12.597,12.0,40.7117692721084,-2.49788021735236,-0.0429670178954922
EGY,"Egypt, Arab Rep.",2013,2.18546605362143,9.4697198106492,13.154,12.2916666666666,40.373038056332,-1.22513249838744,-0.14323388107762
EGY,"Egypt, Arab Rep.",2014,2.91591187985748,10.0702154687481,13.105,11.7083333333333,36.9201877934272,-1.94849131455399,0.599558564006458
EGY,"Egypt, Arab Rep.",2015,4.37201907790141,10.370490343517,13.052,11.625,34.8459429600229,-5.23529137853431,2.20415858015615
EGY,"Egypt, Arab Rep.",2016,4.34664345555447,13.8136062148289,12.45,13.6,30.2465490514505,-6.16465951871263,2.24497375649698
EGY,"Egypt, Arab Rep.",2017,4.18122099994778,29.5066083940038,11.767,18.175,42.8321343581608,-3.19681566782461,2.12015477172733
EGY,"Egypt, Arab Rep.",2018,5.3311086189448,14.4014657807421,9.855,18.3166666666666,45.9110196733959,-2.93164483711978,3.35166753247044
EGY,"Egypt, Arab Rep.",2019,5.55209307156956,9.15279959324803,7.851,16.1166666666666,41.1240171551108,-3.20758543154937,3.71584088573542
EGY,"Egypt, Arab Rep.",2020,3.55016483786838,5.04493288977538,7.974,11.3666666666666,32.1262555667523,-3.70903990583373,1.88111975917718
EGY,"Egypt, Arab Rep.",2021,3.29064601202211,5.21404940513042,7.441,9.425,29.8569734808122,-4.38240299812,1.76220484283698
EGY,"Egypt, Arab Rep.",2022,6.58784560886967,13.8956609775177,6.546,10.5833333333333,36.9831048772713,-2.2100904275198,5.01555864991792
EGY,"Egypt, Arab Rep.",2023,3.76028052279247,33.8847763115546,6.753,17.7583333333333,40.4504007720031,-3.17338760075615,2.02315842412948
ETH,Ethiopia,1995,6.12751141587474,10.0221733553238,3.005,15.0833333333333,,0.50129599614824,2.57532696159824
ETH,Ethiopia,1996,12.4261737814951,-8.48424868948825,3.121,13.9166666666667,,0.908197347576536,8.77685691778561
ETH,Ethiopia,1997,3.1339068517801,2.39520958083829,3.227,10.5,,-0.457223674441712,-0.119280615629108
ETH,Ethiopia,1998,-3.4581391346848,0.894801693964106,3.481,10.5,,-4.15073883771035,-6.44288564763505
ETH,Ethiopia,1999,5.16214582255112,7.94144864137325,3.714,10.5816666666667,,-5.89415732214505,1.92717241678638
ETH,Ethiopia,2000,6.07321748125295,0.662458109266481,3.499,10.8916666666667,,0.163268897783397,2.86806618904541
ETH,Ethiopia,2001,8.30130632267965,-8.23784453391136,3.16,10.8651666666667,,-4.53620596538169,5.06530432457272
ETH,Ethiopia,2002,1.51472570667433,0.6750891021708,3.054,8.661,,-1.74046524518375,-1.52885894017255
ETH,Ethiopia,2003,-2.16135972256865,13.6740452028271,3.008,7.0,,-1.58150719828577,-5.07288652380292
ETH,Ethiopia,2004,13.5726031401471,3.32737047894847,2.776,7.0,,-6.59189372254429,10.221815108184
ETH,Ethiopia,2005,11.8187659491625,9.96997123512891,2.497,7.0,,-12.6419842587598,8.5508986289875
ETH,Ethiopia,2006,10.8347270679373,12.2994763114824,2.337,7.0,,-11.6871605564419,7.62653694970021
ETH,Ethiopia,2007,11.4561670019891,17.2404008340897,2.337,7.5,,-4.20144598076542,8.23770708038126
ETH,Ethiopia,2008,10.7885216870332,44.3566858766951,2.326,8.0,,-6.67139557726763,7.62786742867665
ETH,Ethiopia,2009,8.8025531990487,8.48364404530282,2.326,,,-6.75348362103612,5.7563855983106
ETH,Ethiopia,2010,12.5505383347633,8.14926402965082,2.295,,,-2.1222608717343,9.4043448666486
ETH,Ethiopia,2011,11.1782962297008,33.2499598823344,2.27,,48.232935411689,-3.30367964138338,8.06141676362226
ETH,Ethiopia,2012,8.64781163513926,23.600417677317,2.252,,45.3979041835072,-7.1067486808021,5.64374376946701
ETH,Ethiopia,2013,10.5822700502552,7.46402192944517,2.251,,41.4717870807625,-6.36626399169653,7.61661454720691
ETH,Ethiopia,2014,10.2574929627477,6.89001951597191,2.361,,40.7410841498626,-10.3781721184147,7.33861859355025
ETH,Ethiopia,2015,10.3924630141307,9.56889955968623,2.442,,39.6561241449515,-12.1838327178752,7.4680767605293
ETH,Ethiopia,2016,9.43348265981905,6.62813337230924,2.556,,34.8990210816111,-11.5449209376397,6.5099145630674
ETH,Ethiopia,2017,9.56418965754014,10.6871150284238,2.665,,31.1036494929016,-7.76343039992896,6.61862070026751
ETH,Ethiopia,2018,6.81614778557282,13.8330356586661,2.811,,31.1993689777881,-5.53324917435327,3.97407545942133
ETH,Ethiopia,2019,8.36408573314054,15.8096321719344,2.928,,28.8152939288346,-5.47194445075559,5.48664148021712
ETH,Ethiopia,2020,6.05953089054807,20.3563468559061,3.998,,24.0061143401794,-2.75526110015443,3.22311599492807
ETH,Ethiopia,2021,5.64153069257077,26.8395221557722,3.935,,24.3450574647644,-4.13241831245632,2.85565763078523
ETH,Ethiopia,2022,5.32175988403378,33.8898797100898,3.386,,26.5954996967313,-4.19066632559079,2.59539967644373
ETH,Ethiopia,2023,6.59424599357075,30.2188278135278,3.375,,20.5982015072652,-3.52359702028074,3.85475025230436
FRA,France,1995,2.30479278392259,1.79648142095589,11.834,,45.4316616938638,0.679551477433413,1.93291761763854
FRA,France,1996,1.39707987198881,1.98288365089738,12.367,,46.1124801589641,1.2859310187773,1.03528502888366
FRA,France,1997,2.5270616339357,1.20394294026963,12.566,,49.803453474736,2.60806895660173,2.16193589623612
FRA,France,1998,3.45259434279616,0.651126867833072,12.074,,51.4214328030771,2.51843043289976,3.06997018708124
FRA,France,1999,3.39930808809441,0.537141639134596,11.981,,51.6706614638734,3.4092327167425,2.86728569454124
FRA,France,2000,4.14099996402915,1.67595988720928,10.218,,57.7860470318197,1.1848394944316,3.42869029655284
FRA,France,2001,1.89946701186636,1.63478079549599,8.61,,56.8932328560722,1.5298994522382,1.1593271284506
FRA,France,2002,1.06775027069419,1.92341228727063,8.702,,55.1325248503102,1.18270439802011,0.335619014023663
FRA,France,2003,0.967827182558352,2.09847219146919,8.306,,52.5988822870657,0.871063406872803,0.257866805308325
FRA,France,2004,2.86825052501032,2.14208964640238,8.914,,53.7497648292028,0.434470120439983,2.11736543407739
FRA,France,2005,1.88856584109286,1.74586936380487,8.882,,55.8228361241299,-0.00650919177703098,1.1253537135494
FRA,France,2006,2.71406448755236,1.67512449608726,8.832,,57.8692775292673,0.0221896585541475,2.00131130247657
FRA,France,2007,2.53048188351066,1.48799805953859,8.008,,58.1525611309659,-0.328279950461903,1.89856745333175
FRA,France,2008,0.380171435849121,2.81286194914785,7.386,,59.1797928411748,-0.962244945077223,-0.178410661195599
FRA,France,2009,-2.82455153714783,0.0876204781574653,9.122,,52.1991123027613,-0.818480147786107,-3.32212444604225
FRA,France,2010,2.00032476039051,1.53112270420918,9.279,,56.587555247796,-0.832545468638348,1.49872466177408
FRA,France,2011,2.43757653729007,2.11159795175,9.228,,60.6056354816406,-1.02802797917579,1.94433505424516
FRA,France,2012,0.183835264973013,1.95419531613509,9.841,,61.6589570771102,-1.22530807843013,-0.299598729272304
FRA,France,2013,0.781756446231,0.863715497861804,9.913,,61.8192338733962,-0.597990456908108,0.26214454973659
FRA,France,2014,0.997832947295251,0.507758822937989,10.273,,62.1992669379507,-0.962733699381149,0.519383764691739
FRA,France,2015,1.06675474783462,0.0375143805125181,10.354,,63.5046871956484,-0.334528437032909,0.708030590350688
FRA,France,2016,0.860031075424033,0.183334861123764,10.057,,63.3427564383351,-0.538632351885891,0.594243752389232
FRA,France,2017,2.08361485997399,1.03228275064681,9.409,,65.3958481559711,-0.474615185215668,1.78779549384231
FRA,France,2018,1.64590872395887,1.85081508315492,9.018,,66.8022607812266,-0.735670615255372,1.28216603702126
FRA,France,2019,2.02744646419237,1.10825492288293,8.415,,66.4289771741449,0.587362764575747,1.68870844116209
FRA,France,2020,-7.44064589948231,0.476498852725065,8.009,,58.8388907240647,-2.00313613657686,-7.74056751254994
FRA,France,2021,6.88233783360239,1.64233141038393,7.871,,63.788482630872,0.244238511780543,6.50155219757207
